"code_mode","high_educ","imd_band","finRes","logSum_click","disabil","Wscal_score"
"BBB","HE Qual","70-80%","Pass",6.15697898558556,"N",0.9555
"DDD","A-Level","40-50%","Fail",4.59511985013459,"Y",-0.073
"AAA","Lower","70-80%","Pass",7.95155933115525,"N",-0.44
"BBB","HE Qual","70-80%","Pass",6.64768837356333,"N",0.14
"BBB","HE Qual","30-40%","Pass",4.98360662170834,"N",0.47
"BBB","Lower","20-30%","Pass",6.08677472691231,"Y",0.09
"BBB","Lower","30-40%","Pass",5.91079664404053,"N",-0.5
"DDD","A-Level","30-40%","Fail",7.22256601882217,"N",-0.84
"DDD","Lower","40-50%","Fail",5.98645200528444,"N",-1.11
"FFF","Lower","0-10%","Fail",7.65444322647011,"N",0.586
"BBB","A-Level","30-40%","Pass",6.31716468674728,"N",0.25
"FFF","A-Level","0-10%","Pass",8.27461194620955,"N",0.27
"FFF","A-Level","0-10%","Pass",8.78186248955894,"N",0.86
"DDD","Lower","70-80%","Fail",6.85751406254539,"N",-0.15
"CCC","HE Qual","80-90%",NA,8.38845031552351,"N",0.87
"AAA","A-Level","20-30%","Pass",6.61338421837956,"N",-0.09
"AAA","Lower","60-70%","Pass",7.47873482556787,"N",0.506
"FFF","A-Level","40-50%","Fail",6.57646956904822,"Y",-1.315
"DDD","A-Level","0-10%","Fail",4.72738781871234,"N",-0.7
"FFF","A-Level","20-30%","Fail",6.76503897678054,"N",-0.97
"FFF","Lower","30-40%","Pass",8.65990729361541,"N",0.87
"FFF","None","0-10%","Fail",5.9427993751267,"N",0.332
"AAA","Lower","80-90%","Pass",8.31996102188653,"N",0.1
"FFF","A-Level","90-100%",NA,8.38548870041881,"N",0.91
"DDD","HE Qual","50-60%","Pass",6.93342302573071,"N",0.23
"FFF","A-Level","60-70%","Pass",8.2495751500002,"N",0.41
"AAA","A-Level","30-40%","Pass",7.57301725605255,"N",0.3455
"DDD","A-Level","70-80%","Pass",7.46737106691756,"N",0.39
"FFF","Lower","40-50%",NA,8.38958706681109,"N",0.87
"AAA","HE Qual","60-70%","Pass",7.04838640872188,"N",0.28
"BBB","Lower","30-40%","Pass",7.10824413973154,"N",-0.33
"BBB","A-Level","40-50%","Pass",5.94542060860658,"N",0.7
"DDD","A-Level","40-50%","Pass",5.14166355650266,"N",-0.56
"DDD","HE Qual","70-80%",NA,7.36518012602101,"N",0.52
"BBB","Lower","60-70%","Fail",3.91202300542815,"N",-3.25
"BBB","Lower","90-100%",NA,7.28069719538474,"N",1.11
"FFF","A-Level","70-80%",NA,7.71690613529839,"N",0.66
"FFF","A-Level","70-80%","Fail",6.83410873881384,"N",0.46
"AAA",NA,"30-40%","Pass",8.47177732788576,"N",0.413
"CCC","None","30-40%","Fail",5.31811999384422,"N",0.8
"DDD","A-Level","70-80%","Pass",7.31121838441963,"N",0.27
"DDD","A-Level","70-80%","Fail",7.05444965813294,"N",-0.24
"CCC","HE Qual","70-80%","Fail",7.01031186730723,"N",0.71
"CCC","HE Qual","70-80%","Pass",6.87109129461055,"N",-0.16
"DDD","HE Qual","60-70%","Pass",7.57814547241947,"N",-0.668
"BBB","HE Qual","40-50%","Pass",6.90173720665657,"N",0.58
"FFF","A-Level","30-40%","Pass",8.68710472813351,"N",0.77
"BBB","A-Level","20-30%","Pass",5.95583736946483,"Y",0.8065
"BBB","A-Level","0-10%","Pass",8.29978317194979,"N",0.29
"FFF","A-Level","70-80%","Pass",7.9728107841214,"N",0.38
"BBB","A-Level","70-80%","Pass",7.12608727329912,"N",-0.49
"DDD","Lower","40-50%","Pass",6.30809844150953,"N",0.19
"AAA","Lower","20-30%","Pass",6.59850902861452,"N",-0.77
"BBB","A-Level","60-70%",NA,6.88959130835447,"N",0.9
"BBB","A-Level","60-70%","Fail",6.00388706710654,"N",-0.57
"FFF","Lower","30-40%","Fail",6.50279004591562,"N",-0.35
"FFF","HE Qual","0-10%","Fail",7.30921236569276,"N",-0.45
"FFF","A-Level","70-80%",NA,8.35326149973387,"N",0.72
"EEE","HE Qual","30-40%",NA,8.43489794868941,"N",0.39
"FFF","HE Qual","50-60%","Fail",6.94793706861497,"N",0.07
"AAA","HE Qual","20-30%","Pass",8.22228507387272,"N",0.4355
"BBB","A-Level","90-100%","Pass",5.98393628068719,"N",0.8
"FFF","None","50-60%","Pass",8.08978917578932,"N",-0.081
"EEE","HE Qual","30-40%","Pass",8.24222989137223,"N",0.92
"FFF","A-Level","30-40%","Pass",8.07402621612406,"N",-0.33
"BBB","Lower","30-40%","Pass",7.78322401633604,"Y",0.38
"EEE","Lower","0-10%","Pass",7.70029520342012,"N",0.29
"BBB","A-Level","70-80%","Pass",6.02102334934953,"N",0.84
"BBB","Lower","30-40%","Fail",6.74170069465205,"N",-0.08
"DDD","A-Level","30-40%","Fail",4.63472898822964,"Y",-1.97
"BBB",NA,"90-100%",NA,6.15909538849193,"N",0.84
"FFF","Lower","80-90%",NA,8.9130119224726,"N",0.96
"BBB","A-Level","70-80%","Pass",7.59940133341582,"Y",-0.35
"AAA","HE Qual","80-90%","Pass",7.2283884515736,"N",-0.39
"FFF","Lower","30-40%","Fail",6.32435896238131,"N",0.46
"AAA","HE Qual","90-100%","Pass",8.01301211036892,"N",-0.12
"BBB","Lower","30-40%","Pass",7.28000825288419,"N",0.68
"BBB","A-Level","20-30%","Pass",6.5206211275587,"N",-0.02
"FFF","A-Level","70-80%","Pass",8.24143968982973,"N",-0.18
"GGG","A-Level","30-40%","Pass",5.29831736654804,"N",0.46
"BBB","HE Qual","60-70%",NA,5.98393628068719,"N",0.89
"FFF","Lower","30-40%","Fail",7.4265490723973,"N",-0.1
"FFF","HE Qual","40-50%","Pass",8.3170334764924,"N",0.63
"AAA","HE Qual","80-90%","Pass",6.90675477864855,"N",-0.32
"DDD","Lower","70-80%","Fail",5.06259503302697,"N",-0.93
"DDD","Lower","50-60%","Pass",6.77650699237218,"N",0.32
"DDD","HE Qual","70-80%","Pass",7.49886973397693,"N",0.6
"EEE","Lower","80-90%","Pass",6.98933526597456,"N",-0.568
"FFF","A-Level","40-50%","Pass",8.52377150677636,"N",0.12
"BBB","Lower","80-90%","Pass",6.25575004175337,"N",0.29
"DDD","Lower","30-40%","Fail",5.90808293816893,"N",-1.67
"DDD","HE Qual","30-40%","Fail",6.54821910276237,"N",-1.19
"AAA","A-Level","40-50%","Fail",6.08677472691231,"N",-2.978
"FFF","Lower","20-30%","Fail",1.6094379124341,"N",-3.25
"AAA","HE Qual","90-100%","Pass",7.7596141506969,"N",0.478
"FFF","HE Qual","30-40%","Pass",8.07464907506665,"N",0.85
"DDD","Lower","30-40%","Fail",7.34858753092759,"N",0.3
"BBB","A-Level","70-80%","Pass",7.5251007461258,"N",0.75
"DDD","HE Qual","90-100%","Pass",7.72444664563354,"N",0.38
"GGG","A-Level","0-10%","Pass",6.87729607149743,"N",0.73
"CCC","HE Qual","90-100%","Pass",7.03174125876313,"N",0.26
"AAA","Lower","60-70%","Pass",8.1758290087146,"N",0.33
"FFF","A-Level","80-90%","Pass",7.83042561782033,"N",0.61
"EEE","Lower","60-70%","Fail",5.605802066296,"N",-0.43
"EEE","Lower","90-100%","Fail",6.3818160174061,"Y",0.1985
"AAA",NA,"30-40%","Pass",6.63068338564237,"N",0.098
"CCC","A-Level","70-80%","Pass",7.71199650704767,"N",0.848
"BBB","Lower","50-60%",NA,7.02464903045364,"Y",0.79
"FFF","Lower","50-60%","Fail",8.18060094759445,"Y",-0.698
"DDD","Lower","30-40%","Pass",7.39079852173568,"N",-0.06
"AAA","HE Qual","60-70%","Pass",7.21450441415114,"N",0.11
"FFF","Lower","90-100%","Pass",8.12769985281777,"N",0.52
"BBB","Lower","30-40%","Fail",6.3818160174061,"N",0.805999999999999
"FFF","A-Level","50-60%","Fail",4.9416424226093,"N",0.62
"GGG","Lower","40-50%","Pass",5.62401750618734,"N",0.57
"FFF","Lower","50-60%","Fail",5.11799381241676,"N",-3.25
"CCC","HE Qual","30-40%","Pass",6.84906628263346,"N",0.03
"FFF","Lower","30-40%","Fail",7.25063551189868,"N",0.7525
"AAA","HE Qual","0-10%","Pass",7.54274354536855,"N",-0.36
"BBB","HE Qual","20-30%",NA,7.07326971745971,"N",0.91
"BBB","A-Level","50-60%","Pass",6.23832462503951,"N",-0.56
"FFF","A-Level","40-50%",NA,8.62245370207373,"N",0.9
"AAA","A-Level","70-80%","Pass",7.01121398735037,"N",0.18
"FFF","HE Qual","80-90%",NA,9.40722208010147,"N",1.131
"BBB","A-Level","40-50%","Fail",4.31748811353631,"N",0.12
"EEE","A-Level","40-50%","Pass",6.9177056098353,"N",0.84
"CCC","A-Level","20-30%","Pass",7.8984110928116,"N",0.12
"DDD","A-Level","70-80%","Pass",7.26403014289953,"N",0.57
"DDD","Lower","30-40%","Fail",7.21229446850034,"Y",-0.17
"FFF","A-Level","20-30%","Pass",8.31164394850298,"N",0.875
"BBB","Lower","80-90%","Pass",7.85593219971861,"N",-0.01
"BBB","Lower","30-40%","Fail",6.09356977004514,"N",0.805999999999999
"FFF","Lower","20-30%","Fail",5.53338948872752,"N",-3.25
"BBB","A-Level","40-50%",NA,6.16120732169508,"N",0.76
"AAA","A-Level","40-50%","Pass",7.43602781635185,"N",-0.58
"FFF","Lower","60-70%","Pass",7.09589322109753,"N",0.2
"CCC","HE Qual","60-70%","Fail",6.28785856016178,"N",-1.6
"BBB","HE Qual","20-30%","Fail",3.09104245335832,"N",-1.81
"GGG","A-Level","60-70%",NA,6.16331480403464,"N",0.84
"DDD","A-Level","30-40%","Pass",8.15017926968233,"N",0.61
"FFF","Lower","70-80%","Pass",8.4189186221479,"N",0.73
"FFF","HE Qual","40-50%","Pass",8.08641027532378,"N",0.39
"AAA","HE Qual","30-40%","Pass",5.65248918026865,"N",-0.39
"FFF","Lower","20-30%","Pass",7.86710550031674,"N",0.19
"FFF","A-Level","30-40%","Pass",8.23403420769204,"N",0.7
"GGG","Lower","20-30%","Pass",6.42162226780652,"N",-0.37
"BBB","Lower","0-10%","Fail",6.38519439899773,"N",-0.14
"FFF","A-Level","30-40%",NA,7.83518375526675,"N",0.88
"BBB","Lower","30-40%","Pass",5.12396397940326,"N",-0.07
"CCC","A-Level","30-40%","Fail",7.15617663748062,"N",-1.18
"GGG","A-Level","20-30%","Fail",4.83628190695148,"N",-0.5
"BBB","Lower","30-40%","Fail",6.60800062529609,"Y",0.663999999999999
"DDD","Lower","80-90%","Pass",6.23048144757848,"N",-0.07
"DDD","Lower","40-50%","Fail",5.83773044716594,"Y",-1.59
"GGG","A-Level","20-30%",NA,4.53259949315326,"N",0.51
"AAA","A-Level","40-50%","Pass",7.72312009226633,"N",0.26
"DDD","Lower","30-40%","Fail",5.91889385427315,"N",0.25
"EEE","A-Level","30-40%","Fail",0,"N",-3.25
"GGG","Lower","70-80%","Fail",6.45362499889269,"N",-0.54
"CCC","A-Level","30-40%","Pass",6.69703424766648,"N",-0.74
"GGG","Lower","40-50%","Pass",5.6021188208797,"N",-0.04
"BBB","Lower","20-30%","Fail",0,"N",-3.25
"GGG","Lower","30-40%","Fail",4.70953020131233,"N",-1.15
"DDD","A-Level","30-40%","Fail",6.26720054854136,"N",-1.35
"GGG","Lower","0-10%","Pass",6.95844839329766,"N",-0.512
"GGG","Lower","60-70%","Fail",5.22035582507832,"N",0.18
"AAA","A-Level","40-50%","Pass",7.62168499872461,"N",0.05
"BBB","A-Level","0-10%","Pass",6.15485809401642,"N",0.17
"DDD","HE Qual","50-60%","Pass",7.97039490719143,"N",0.83
"BBB","Lower","50-60%","Fail",4.98360662170834,"N",-0.22
"BBB","HE Qual","80-90%","Pass",6.90975328164481,"N",0.65
"DDD","A-Level","70-80%","Fail",6.21060007702465,"N",0.23
"CCC","A-Level","50-60%","Pass",7.646353722446,"Y",0.32
"BBB","Lower","30-40%","Pass",6.97447891102505,"N",0.46
"BBB","A-Level","70-80%","Pass",7.16472037877186,"Y",0.34
"DDD","Lower","70-80%","Fail",6.51323011091231,"N",-0.39
"DDD","A-Level","30-40%","Pass",6.59987049921284,"Y",-0.18
"AAA","A-Level","60-70%",NA,7.62217459481762,"N",0.761
"DDD","HE Qual","20-30%","Fail",7.04490511712937,"Y",1.1195
"CCC","HE Qual","40-50%",NA,6.85224256905188,"N",1.16
"EEE","A-Level","30-40%","Pass",7.59890045687141,"N",0.89
"FFF","A-Level","40-50%","Fail",5.12396397940326,"N",-3.25
"BBB","Lower","40-50%","Pass",7.32712329225929,"N",0.53
"GGG","HE Qual","50-60%","Pass",6.83410873881384,"N",0.9305
"AAA","HE Qual","70-80%","Pass",7.69439280262942,"N",-0.25
"BBB","A-Level","0-10%","Pass",6.76157276880406,"Y",0.56
"FFF","Lower","60-70%","Fail",8.20985248130127,"N",0.39
"GGG","Lower","80-90%","Pass",5.08140436498446,"Y",0.05
"BBB","A-Level","30-40%","Pass",5.28320372873799,"N",-0.81
"FFF","A-Level","50-60%","Pass",8.1101268019411,"N",0.39
"FFF","HE Qual","30-40%","Fail",7.03966034986208,"N",-1.476
"BBB","A-Level","30-40%","Pass",6.26720054854136,"N",0.63
"DDD","A-Level","90-100%","Pass",8.23827262463303,"N",0.68
"CCC","A-Level","20-30%","Pass",7.34601020991329,"Y",-0.91
"BBB","Lower","0-10%","Fail",3.25809653802148,"Y",0.8625
"EEE","A-Level","20-30%","Pass",7.85049318087114,"N",0.48
"BBB","A-Level","40-50%","Pass",6.09582456243222,"N",-0.42
"BBB","A-Level","0-10%","Pass",5.67675380226828,"N",0.23
"BBB","Lower","0-10%","Pass",7.21744343169653,"N",-0.47
"BBB","A-Level","60-70%","Pass",7.31455283232408,"N",-0.11
"DDD","A-Level","40-50%","Pass",7.95962530509811,"N",-0.71
"DDD","A-Level","80-90%","Fail",0,"N",-0.36
"DDD","Lower","50-60%","Pass",8.00736706798333,"N",0.32
"AAA","A-Level","40-50%","Pass",7.18690102041163,"N",-0.03
"FFF","A-Level","20-30%","Pass",7.97487690055888,"N",0.69
"DDD","A-Level","80-90%","Pass",5.23110861685459,"N",-0.08
"FFF","A-Level","80-90%","Pass",7.21376830811864,"N",0.47
"FFF","A-Level","50-60%","Fail",7.44249272279444,"N",-0.06
"BBB","Lower","30-40%","Fail",4.20469261939097,"N",0.805999999999999
"CCC","Lower","50-60%","Pass",6.7719355558396,"N",0.68
"DDD","A-Level","30-40%","Pass",5.95842469302978,"N",0
"DDD","A-Level","40-50%","Fail",6.6631326959908,"N",-1.27
"BBB","A-Level","90-100%","Pass",9.1616751999949,"N",0.67
"EEE","A-Level","30-40%",NA,7.25205395185281,"N",1
"DDD","A-Level","60-70%","Pass",6.25190388316589,"N",-0.1
"FFF","A-Level","30-40%","Pass",8.06871619271478,"N",0.69
"EEE","HE Qual","80-90%","Pass",7.5923661285198,"N",0.64
"GGG","Lower","80-90%",NA,7.26403014289953,"N",0.55
"CCC","Lower","40-50%","Fail",5.52942908751142,"N",-2.31
"FFF","HE Qual","90-100%",NA,8.32845106681936,"N",0.79
"DDD","A-Level","20-30%",NA,7.25488481007734,"N",1.17
"DDD","Lower","0-10%","Fail",5.47646355193151,"N",0.38
"BBB","A-Level","20-30%","Pass",5.53338948872752,"Y",0.32
"AAA","A-Level","60-70%","Pass",7.51316354523408,"N",0.37
"FFF","Lower","20-30%","Pass",8.6376393444921,"N",-0.24
"FFF","Lower","20-30%","Pass",7.39694860262101,"Y",-0.111
"DDD","A-Level","70-80%","Pass",7.11069612297883,"N",-0.21
"AAA","A-Level","70-80%","Pass",7.13329595489607,"N",-0.54
"AAA","A-Level","30-40%","Pass",5.80814248998044,"N",-0.47
"FFF","A-Level","60-70%","Pass",8.15966073706338,"N",-0.02
"DDD","Lower","70-80%","Pass",7.09007683577609,"N",0.19
"DDD","A-Level","30-40%","Fail",4.20469261939097,"Y",-3.25
"FFF","A-Level","80-90%","Pass",7.90211754627645,"N",0.32
"BBB","Lower","60-70%","Pass",6.90775527898214,"N",0.88
"CCC","A-Level","40-50%",NA,9.01554129367111,"N",0.6415
"DDD","A-Level","90-100%","Fail",5.93489419561959,"N",-0.44
"DDD","A-Level","90-100%","Pass",8.26950076718061,"N",0.42
"FFF","Lower","30-40%","Pass",8.60995467149755,"N",0.25
"GGG","A-Level","20-30%","Pass",5.68017260901707,"N",-0.0999999999999999
"AAA","A-Level","90-100%","Pass",5.06259503302697,"N",0.38
"FFF","A-Level","70-80%","Pass",7.74413662762799,"N",0.56
"FFF","A-Level","40-50%","Pass",8.04269949689764,"N",0.15
"DDD","A-Level","30-40%","Pass",7.4121603349452,"N",0.76
"CCC","A-Level","40-50%","Fail",4.07753744390572,"N",-3.2475
"EEE","A-Level","50-60%","Pass",6.97166860472579,"N",0.62
"GGG","Lower","20-30%","Fail",5.12989871492307,"N",0.422
"CCC",NA,"60-70%","Pass",7.62070508683826,"N",0.42
"EEE","HE Qual","90-100%","Pass",6.96129604591017,"N",0.87
"DDD","A-Level","80-90%","Fail",7.92696354486298,"Y",-0.03
"DDD","Lower","70-80%","Fail",6.90475076996184,"N",0.363999999999999
"FFF","A-Level","90-100%","Pass",7.41577697541539,"N",-0.08
"FFF","HE Qual","20-30%","Pass",8.36660283278374,"N",0.24
"FFF","Lower","20-30%","Pass",6.90475076996184,"Y",-0.02
"DDD","A-Level","0-10%","Fail",6.00141487796115,"N",-0.12
"BBB","Lower","30-40%","Fail",3.09104245335832,"N",-1.42
"GGG","Lower","60-70%","Pass",6.10479323241498,"Y",-0.31
"BBB","Lower","20-30%","Pass",5.17614973257383,"N",0.38
"AAA","Lower","80-90%","Pass",6.25575004175337,"N",-0.13
"FFF","Lower","30-40%","Pass",8.23853693017177,"N",0.48
"GGG","A-Level","50-60%","Pass",7.11963563801764,"N",0.98
"FFF","Lower","30-40%","Pass",8.3354314778808,"Y",0.81
"BBB","HE Qual","50-60%","Pass",7.21597500265147,"N",0.7975
"FFF","A-Level","50-60%","Pass",8.10982627601848,"N",0.55
"FFF","HE Qual","30-40%","Fail",7.900636613018,"N",-0.38
"DDD","A-Level","30-40%","Pass",7.65491704784832,"N",0.42
"BBB","Lower","30-40%","Fail",0,"N",-3.25
"FFF","Lower","30-40%","Fail",6.37331978957701,"N",-0.06
"BBB","Lower","0-10%","Fail",6.0137151560428,"N",0.26
"AAA","A-Level","70-80%","Pass",8.29429960885724,"N",-0.23
"AAA","Lower","0-10%","Pass",6.35437004079735,"N",0.36
"DDD","A-Level","60-70%",NA,7.97143099776935,"N",0.77
"GGG","Lower","30-40%","Pass",6.63725803128446,"N",0.9
"AAA","A-Level","90-100%",NA,7.91315518592807,"N",0.636
"DDD","A-Level","40-50%","Pass",7.04838640872188,"N",0.28
"EEE","A-Level","20-30%","Pass",7.64826303090192,"N",0.61
"DDD","A-Level","80-90%","Pass",7.73017479524622,"N",-0.38
"FFF","A-Level","90-100%","Pass",7.05444965813294,"N",0.66
"DDD","A-Level","80-90%","Fail",5.63121178182137,"N",0.19
"BBB","Lower","20-30%","Pass",8.55333223803211,"N",0.85
"FFF","Lower","60-70%","Fail",5.2257466737132,"N",-3.25
"FFF","HE Qual","30-40%","Pass",7.6515955738576,"N",0.87
"FFF","Lower","50-60%","Pass",8.72029728739272,"N",0.18
"DDD","A-Level","50-60%","Fail",5.46806014113513,"N",-1.06
"EEE","Lower","90-100%","Pass",6.99301512293296,"N",-0.522
"FFF","A-Level","80-90%","Pass",7.96623977655947,"N",0.67
"FFF","Lower","30-40%",NA,7.78862606562503,"N",0.94
"EEE","HE Qual","90-100%","Fail",6.71659477352098,"N",-0.29
"GGG","A-Level","20-30%","Fail",3.2188758248682,"Y",-3.25
"DDD","A-Level","20-30%","Pass",7.82444593087762,"N",-0.82
"AAA","Lower","90-100%","Pass",6.4150969591716,"Y",-0.78
"AAA","Lower","90-100%",NA,7.73718007783463,"N",0.62
"EEE","A-Level","90-100%","Pass",6.36647044773144,"N",0.44
"CCC","Lower","50-60%","Fail",6.59167373200866,"N",0.03
"FFF","HE Qual","30-40%","Pass",7.76768727718691,"N",0.01
"DDD","A-Level","60-70%","Pass",6.77878489768518,"N",-0.24
"DDD","HE Qual","60-70%","Pass",6.5206211275587,"N",-0.55
"FFF","A-Level","40-50%","Pass",7.93522953981691,"Y",-0.132
"FFF","A-Level","40-50%","Pass",7.29573507274928,"N",0.59
"CCC","A-Level","40-50%","Fail",6.94793706861497,"N",-0.45
"DDD",NA,"80-90%","Pass",7.39572160860205,"N",0.44
"AAA","A-Level","40-50%","Pass",8.61776224633793,"N",0.45
"FFF","Lower","90-100%","Pass",8.74416938875062,"N",0.1
"DDD","A-Level","60-70%","Fail",5.20948615284142,"N",0.44
"BBB","Lower","40-50%","Fail",6.35610766069589,"N",0.42
"DDD","Lower","30-40%","Pass",6.88550967003482,"N",0.13
"DDD","A-Level","80-90%","Pass",7.1693500166706,"N",0.17
"GGG","A-Level","60-70%","Pass",6.60394382460047,"N",-0.17
"DDD","A-Level","0-10%","Fail",6.36647044773144,"N",0.144
"CCC","HE Qual","30-40%",NA,6.70808408385307,"N",1.09
"BBB","Lower","0-10%","Fail",6.08221891037645,"N",0.34
"CCC","A-Level","60-70%","Fail",5.84354441703136,"N",-1.54
"AAA","A-Level","90-100%","Fail",6.67329796776765,"N",-0.4555
"FFF","Lower","50-60%","Pass",8.07059353994952,"N",0.72
"FFF","Lower","30-40%",NA,8.43489794868941,"N",0.8
"BBB","A-Level","20-30%",NA,6.25190388316589,"N",1.01
"FFF","Lower","0-10%","Fail",7.54009032014532,"N",0.586
"GGG","Lower","30-40%","Pass",7.03174125876313,"Y",0.62
"DDD","Lower","30-40%","Fail",4.75359019110636,"N",-3.25
"BBB","Lower","40-50%","Pass",5.65948221575962,"Y",-0.19
"FFF","Lower","40-50%","Fail",6.4831073514572,"N",0.689
"DDD","HE Qual","0-10%","Fail",4.85203026391962,"N",-2.11
"FFF","Lower","30-40%","Pass",8.19174002127746,"N",0.87
"EEE","A-Level","90-100%",NA,7.65491704784832,"N",0.83
"FFF","None","30-40%","Fail",4.12713438504509,"N",-3.25
"EEE","Lower","80-90%","Fail",5.6970934865054,"N",0.821
"BBB","HE Qual","20-30%","Fail",5.56452040732269,"N",-0.06
"DDD","A-Level","0-10%","Pass",7.85127199710988,"Y",0.13
"FFF","A-Level","50-60%","Pass",8.01598781102724,"N",0.73
"FFF","None","30-40%","Pass",8.13388088794921,"N",0.42
"AAA","A-Level","30-40%","Pass",7.50878717063428,"N",0.1
"AAA","A-Level","90-100%","Pass",6.62936325343745,"N",-0.7025
"FFF","A-Level","40-50%","Pass",8.07992777075827,"N",0.64
"DDD","A-Level","30-40%","Fail",6.19847871649231,"N",-0.15
"AAA","A-Level","20-30%","Fail",6.03068526026126,"N",0.151
"FFF","A-Level","60-70%","Pass",8.54985397365579,"N",0.67
"GGG","Lower","40-50%","Pass",6.13339804299665,"Y",0.11
"BBB","Lower","20-30%","Pass",6.77878489768518,"N",0.62
"EEE","HE Qual","20-30%",NA,7.93128476152589,"N",1.1825
"FFF","A-Level","40-50%","Pass",7.7621706071382,"N",0.51
"BBB","Lower","30-40%","Fail",6.65801104587075,"N",0.37
"AAA","A-Level","50-60%","Pass",7.66011431917393,"N",0.15
"FFF",NA,"90-100%",NA,8.60593640125063,"N",1.0315
"DDD","A-Level","40-50%","Pass",6.07764224334903,"N",0.11
"CCC","Lower","30-40%","Pass",8.72599438101457,"N",0.07
"GGG","Lower","20-30%","Fail",4.91265488573605,"Y",-0.85
"FFF","A-Level","80-90%","Pass",7.87777633327726,"N",0.48
"EEE","A-Level","50-60%",NA,7.66293785046154,"N",0.86
"BBB","A-Level","50-60%",NA,6.55819780281227,"Y",0.7155
"FFF","Lower","50-60%","Pass",8.41847721847708,"N",0.742
"EEE","Lower","30-40%",NA,8.38160253710989,"N",1.08
"FFF","Lower","30-40%","Fail",7.59337419312129,"N",0.22
"EEE","HE Qual","20-30%","Pass",7.85515700588134,"Y",0.1665
"FFF","HE Qual","50-60%",NA,7.41577697541539,"N",0.69
"AAA","HE Qual","80-90%","Pass",8.63870260881343,"N",-0.07
"DDD","A-Level","70-80%","Pass",7.31455283232408,"N",0.45
"DDD","Lower","70-80%","Fail",5.74300318780948,"N",-0.15
"DDD","A-Level","40-50%","Pass",7.60339933974067,"N",-0.67
"AAA","HE Qual","60-70%","Pass",6.11589212548303,"N",-0.5275
"DDD","Lower","30-40%","Fail",3.29583686600433,"N",-3.25
"BBB","Lower","20-30%","Pass",6.49677499018586,"N",-0.37
"CCC","Lower","60-70%",NA,7.34794382314869,"N",1.15
"GGG","Lower","50-60%","Fail",5.56068163101553,"N",-0.13
"CCC","Lower","40-50%","Fail",7.02286808608264,"N",-1.08
"BBB","A-Level","20-30%","Pass",6.76041469108343,"N",0.71
"CCC","A-Level","70-80%",NA,7.743269700829,"N",1.04
"DDD","HE Qual","0-10%","Fail",0.693147180559945,"N",-3.25
"BBB","A-Level","40-50%","Pass",5.12396397940326,"N",0.56
